arrive_time	item_sku_id	arrive_quantity	int_org_num
2017-02-26	1013234	5	4
2017-02-26	1013360	5	4
2017-02-26	1014489	600	4
2017-02-26	1014665	10	4
2017-02-26	1014684	10	4
2017-02-26	1015092	80	4
2017-02-26	1016452	40	4
2017-02-26	1017454	464	4
2017-02-26	1019916	5	4
2017-02-26	1020704	1	4
2017-02-26	1021393	2	4
2017-02-26	1021585	2	4
2017-02-26	1025025	100	4
2017-02-26	1025727	1	4
2017-02-27	1000029699	18	4
2017-02-27	1000030300	0	4
2017-02-27	1000201557	15	4
2017-02-27	1000203230	0	4
2017-02-27	1000526708	0	4
2017-02-27	1001805	1	4
2017-02-27	1002330576	12	4
2017-02-27	1003832	10	4
2017-02-27	1003834	10	4
2017-02-27	1003837	15	4
2017-02-27	1003848	5	4
2017-02-27	1003851	20	4
2017-02-27	1003852	15	4
2017-02-27	1004454	2	4
2017-02-27	1005251	2	4
2017-02-27	1006729	0	4
2017-02-27	1006743	0	4
2017-02-27	1007102	80	4
2017-02-27	1007176	2	4
2017-02-27	1010246	0	4
2017-02-27	1011477	8	4
2017-02-27	1011480	30	4
2017-02-27	1011481	10	4
2017-02-27	1011672	30	4
2017-02-27	1012849	95	4
2017-02-27	1013983	20	4
2017-02-27	1014169	120	4
2017-02-27	1014392	40	4
2017-02-27	1015074	320	4
2017-02-27	1016422	19	4
2017-02-27	1016424	5	4
2017-02-27	1016843	1	4
2017-02-27	101709	12	4
2017-02-27	1017850	50	4
2017-02-27	1018295	40	4
2017-02-27	1018791	19	4
2017-02-27	1018800	20	4
2017-02-27	1021099	360	4
2017-02-27	1021498047	44	4
2017-02-27	1021586	1	4
2017-02-27	1021680	4	4
2017-02-27	1021918	20	4
2017-02-28	1000394	20	4
2017-02-28	1001180	5	4
2017-02-28	1001209	2	4
2017-02-28	1001267	240	4
2017-02-28	1001268	89	4
2017-02-28	1001301	120	4
2017-02-28	1001379	8	4
2017-02-28	1001805	5	4
2017-02-28	1002422	16	4
2017-02-28	1002563	1	4
2017-02-28	1002852	30	4
2017-02-28	1002912	1698	4
2017-02-28	1003629	78	4
2017-02-28	1003636	168	4
2017-02-28	1003648	30	4
2017-02-28	1007108	30	4
2017-02-28	1008185	12	4
2017-02-28	1009738	4	4
2017-02-28	1009742	20	4
2017-02-28	1010689	11	4
2017-02-28	1012520	864	4
2017-02-28	1012569	1000	4
2017-02-28	1012752	25	4
2017-02-28	1012851	19	4
2017-02-28	1016278520	12	4
2017-02-28	1016355	735	4
2017-02-28	1016564	5	4
2017-02-28	101666	40	4
2017-02-28	1016841	60	4
2017-02-28	1017265	36	4
2017-02-28	1017472	72	4
2017-02-28	1017503	0	4
2017-02-28	1017761	10	4
2017-02-28	1019054	10	4
2017-02-28	1019442704	32	4
2017-02-28	1020639	30	4
2017-02-28	1021676	5	4
2017-02-28	1022954	40	4
2017-02-28	1022957	400	4
2017-02-28	1022958	1000	4
2017-02-28	1023424	36	4
2017-02-28	1023459	288	4
2017-02-28	1023662	11	4
2017-02-28	1025043	20	4
2017-02-28	1025792	1	4
2017-03-01	1000055710	1400	4
2017-03-01	1000055733	100	4
2017-03-01	1000096777	50	4
2017-03-01	1000096845	40	4
2017-03-01	1000102999	20	4
2017-03-01	1000103007	10	4
2017-03-01	1000103010	40	4
2017-03-01	1000103012	300	4
2017-03-01	1000103013	10	4
2017-03-01	1000103014	10	4
2017-03-01	1000103075	20	4
2017-03-01	1000103084	20	4
2017-03-01	1000103088	10	4
2017-03-01	1000232	1	4
2017-03-01	1000274	80	4
2017-03-01	1000335182	400	4
2017-03-01	1000335207	100	4
2017-03-01	1000336122	100	4
2017-03-01	1000336246	10	4
2017-03-01	1000336420	20	4
2017-03-01	1000697	80	4
2017-03-01	1001131255	100	4
2017-03-01	1001131272	100	4
2017-03-01	1001379	80	4
2017-03-01	1001799	1	4
2017-03-01	1001805	1	4
2017-03-01	1002123	0	4
2017-03-01	1002126	600	4
2017-03-01	1002148	4	4
2017-03-01	1002446137	20	4
2017-03-01	1002446139	20	4
2017-03-01	1002447451	24	4
2017-03-01	1002447452	24	4
2017-03-01	1002536825	30	4
2017-03-01	1003031	20	4
2017-03-01	1003061	180	4
2017-03-01	1003066	1000	4
2017-03-01	1003188	5	4
2017-03-01	1003204	2	4
2017-03-01	1003212	2	4
2017-03-01	1003648	2	4
2017-03-01	1003830	12	4
2017-03-01	100391	50	4
2017-03-01	1004607	20	4
2017-03-01	1004608	120	4
2017-03-01	1004610	600	4
2017-03-01	1005570	10	4
2017-03-01	100597	129	4
2017-03-01	1005998	10	4
2017-03-01	1006759	20	4
2017-03-01	1007963	100	4
2017-03-01	1007981	54	4
2017-03-01	1008677	20	4
2017-03-01	1008986	140	4
2017-03-01	1009543	360	4
2017-03-01	1009743	60	4
2017-03-01	1009745	110	4
2017-03-01	1009758	20	4
2017-03-01	1009766	70	4
2017-03-01	1009879	150	4
2017-03-01	1010693	0	4
2017-03-01	1010840	6	4
2017-03-01	1010972	3	4
2017-03-01	1011072	30	4
2017-03-01	1011478	5	4
2017-03-01	1011481	28	4
2017-03-01	1011485	2	4
2017-03-01	1012143	420	4
2017-03-01	1012560	24	4
2017-03-01	1012569	200	4
2017-03-01	1012582	40	4
2017-03-01	1012851	6	4
2017-03-01	1012906	740	4
2017-03-01	1013136	7	4
2017-03-01	1013234	8	4
2017-03-01	1013584	4	4
2017-03-01	1013668	4	4
2017-03-01	1013674	24	4
2017-03-01	1013910	0	4
2017-03-01	1013918	0	4
2017-03-01	1013922	25	4
2017-03-01	1013933	13	4
2017-03-01	1013948	15	4
2017-03-01	1013950	0	4
2017-03-01	1013975	10	4
2017-03-01	1013999	100	4
2017-03-01	1014007693	24	4
2017-03-01	1014026380	48	4
2017-03-01	1014392	20	4
2017-03-01	1014565	154	4
2017-03-01	1014621	12	4
2017-03-01	1014657	16	4
2017-03-01	1015016	80	4
2017-03-01	1015315409	48	4
2017-03-01	1016453	20	4
2017-03-01	1016704547	20	4
2017-03-01	1016707358	30	4
2017-03-01	1016898341	120	4
2017-03-01	1016899871	60	4
2017-03-01	1016901160	24	4
2017-03-01	1016901596	180	4
2017-03-01	1016971	2	4
2017-03-01	1016984	30	4
2017-03-01	1016985	200	4
2017-03-01	101709	40	4
2017-03-01	1019310	19	4
2017-03-01	1019317	4	4
2017-03-01	1019515	6	4
2017-03-01	1020763231	0	4
2017-03-01	1020772006	24	4
2017-03-01	1020773844	48	4
2017-03-01	1020774502	31	4
2017-03-01	1020775114	31	4
2017-03-01	1021352	10	4
2017-03-01	1021669	12	4
2017-03-01	1021756	186	4
2017-03-01	1021918	14	4
2017-03-01	1022044	16	4
2017-03-01	1022912	20	4
2017-03-01	1022915	10	4
2017-03-01	1022957	300	4
2017-03-01	1023252	5	4
2017-03-01	1023728	90	4
2017-03-01	1023878	100	4
2017-03-01	1023935	40	4
2017-03-01	1023946	140	4
2017-03-01	1024434	180	4
2017-03-01	1024721	2	4
2017-03-01	1025237	12	4
2017-03-01	1025469	20	4
2017-03-02	1001805	2	4
2017-03-02	1002256	14	4
2017-03-02	1002263	17	4
2017-03-02	1002650	0	4
2017-03-02	1002656	30	4
2017-03-02	1002662	15	4
2017-03-02	1003012	20	4
2017-03-02	1003204	2	4
2017-03-02	1003442	16	4
2017-03-02	1003987	0	4
2017-03-02	1004030058	150	4
2017-03-02	1005047889	28	4
2017-03-02	1006131	86	4
2017-03-02	1006890	6	4
2017-03-02	1006991244	48	4
2017-03-02	1006992628	27	4
2017-03-02	1007106	15	4
2017-03-02	1007176	3	4
2017-03-02	1008065	10	4
2017-03-02	1009758	10	4
2017-03-02	1010518	0	4
2017-03-02	1010714	150	4
2017-03-02	1010840	6	4
2017-03-02	1012748	2	4
2017-03-02	1013095	3	4
2017-03-02	1013108	100	4
2017-03-02	1013977	50	4
2017-03-02	1015255	478	4
2017-03-02	101609	29	4
2017-03-02	101610	19	4
2017-03-02	101613	52	4
2017-03-02	1016334	72	4
2017-03-02	1016438	3	4
2017-03-02	1016841	42	4
2017-03-02	1016992	60	4
2017-03-02	1017136	2	4
2017-03-02	1017438	7	4
2017-03-02	1018295	30	4
2017-03-02	1019363	20	4
2017-03-02	1021019	7200	4
2017-03-02	1021027	192	4
2017-03-02	1021028	144	4
2017-03-02	1021030	270	4
2017-03-02	1021033	216	4
2017-03-02	1021034	72	4
2017-03-02	1021036	0	4
2017-03-02	1021043	120	4
2017-03-02	1021047	840	4
2017-03-02	1022352	22	4
2017-03-02	1022353	6	4
2017-03-02	1022436	6	4
2017-03-02	1022439	7	4
2017-03-02	1022809	27	4
2017-03-02	1022810	24	4
2017-03-02	1022814	12	4
2017-03-02	1024675	2	4
2017-03-03	1000054	60	4
2017-03-03	1000294	30	4
2017-03-03	1000298	10	4
2017-03-03	1000477	2	4
2017-03-03	1001796	1	4
2017-03-03	1001805	1	4
2017-03-03	1002129676	8	4
2017-03-03	1002256	18	4
2017-03-03	1002831501	20	4
2017-03-03	1002984	924	4
2017-03-03	1003057	498	4
2017-03-03	1003061	4200	4
2017-03-03	1003066	6800	4
2017-03-03	1003460	50	4
2017-03-03	1003842	12	4
2017-03-03	1004808	0	4
2017-03-03	1004811	0	4
2017-03-03	1005386	0	4
2017-03-03	1006131	70	4
2017-03-03	1007278	1	4
2017-03-03	1007955	90	4
2017-03-03	1007967	45	4
2017-03-03	1007968	135	4
2017-03-03	1007971	270	4
2017-03-03	1007976	135	4
2017-03-03	1007977	180	4
2017-03-03	1007978	90	4
2017-03-03	1008185	2	4
2017-03-03	1010714	100	4
2017-03-03	1010774	0	4
2017-03-03	1010779	0	4
2017-03-03	101085	20	4
2017-03-03	1012135	120	4
2017-03-03	1012153	180	4
2017-03-03	1012451	40	4
2017-03-03	1012520	576	4
2017-03-03	1012569	800	4
2017-03-03	1012582	60	4
2017-03-03	1013136	4	4
2017-03-03	1013732	4	4
2017-03-03	1014490	8	4
2017-03-03	1014923	10	4
2017-03-03	1015553	254	4
2017-03-03	1016355	1065	4
2017-03-03	1016438	17	4
2017-03-03	1017250	70	4
2017-03-03	1017265	36	4
2017-03-03	1017899	0	4
2017-03-03	1018800	40	4
2017-03-03	1018859	2	4
2017-03-03	1019298	60	4
2017-03-03	1019363	1	4
2017-03-03	1020422	12	4
2017-03-03	1020932	0	4
2017-03-03	102191	0	4
2017-03-03	1022099	15	4
2017-03-03	1022100	58	4
2017-03-03	102216	1	4
2017-03-03	1022232	5	4
2017-03-03	1022234	7	4
2017-03-03	102333	6	4
2017-03-03	102335	3	4
2017-03-03	1023424	12	4
2017-03-03	1023932	1	4
2017-03-04	1001799	1	4
2017-03-04	1002065	130	4
2017-03-04	1003811	12	4
2017-03-04	1003979	120	4
2017-03-04	1003988	720	4
2017-03-04	1007981	18	4
2017-03-04	1009816	140	4
2017-03-04	1010246	0	4
2017-03-04	1010708	0	4
2017-03-04	1012137	1200	4
2017-03-04	1012952	1200	4
2017-03-04	1012959	10	4
2017-03-04	1013653	6	4
2017-03-04	1013654	10	4
2017-03-04	1013971	100	4
2017-03-04	1014169	24	4
2017-03-04	1016452	70	4
2017-03-04	1016453	20	4
2017-03-04	1016841	28	4
2017-03-04	1017611452	1	4
2017-03-04	1017616042	80	4
2017-03-04	1018461	100	4
2017-03-04	1020211	6	4
2017-03-04	1022436	2	4
2017-03-04	1022439	5	4
2017-03-04	1024646	10	4
2017-03-04	1024675	2	4
2017-03-04	1025460165	40	4
2017-03-05	1000294	30	4
2017-03-05	1000431	200	4
2017-03-05	1000459	300	4
2017-03-05	1000467	300	4
2017-03-05	1001439	20	4
2017-03-05	1001465	50	4
2017-03-05	1001855459	36	4
2017-03-05	1002826991	20	4
2017-03-05	1002882050	60	4
2017-03-05	1002883813	30	4
2017-03-05	1002884916	64	4
2017-03-05	1002888427	12	4
2017-03-05	1002891823	32	4
2017-03-05	1003012	20	4
2017-03-05	1003260694	96	4
2017-03-05	1003442	1	4
2017-03-05	1003822	1	4
2017-03-05	1003832	8	4
2017-03-05	1003834	24	4
2017-03-05	1003837	10	4
2017-03-05	1003851	15	4
2017-03-05	1005283687	6	4
2017-03-05	1006868	756	4
2017-03-05	1006873	810	4
2017-03-05	1007315	1	4
2017-03-05	1008346	2	4
2017-03-05	1009567	6	4
2017-03-05	1010827	96	4
2017-03-05	1011477	2	4
2017-03-05	1011480	50	4
2017-03-05	1011481	50	4
2017-03-05	1011485	3	4
2017-03-05	1011672	20	4
2017-03-05	1012143	420	4
2017-03-05	1013060	3	4
2017-03-05	1013063	998	4
2017-03-05	1013078	2	4
2017-03-05	1013091	3	4
2017-03-05	1013098	30	4
2017-03-05	1013104	15	4
2017-03-05	1013999	100	4
2017-03-05	1014657	4	4
2017-03-05	1014923	0	4
2017-03-05	1015457	0	4
2017-03-05	1017103	20	4
2017-03-05	1017454	80	4
2017-03-05	1018507	1	4
2017-03-05	1020104	36	4
2017-03-05	1021590	6	4
2017-03-05	1021895	100	4
2017-03-05	1021900	60	4
2017-03-05	1023241	10	4
2017-03-06	1000459	300	4
2017-03-06	1000467	500	4
2017-03-06	1000609	15	4
2017-03-06	1000632	30	4
2017-03-06	1000975	10	4
2017-03-06	1001342362	20	4
2017-03-06	1001796	1	4
2017-03-06	1001805	1	4
2017-03-06	1002682	7	4
2017-03-06	1002687	8	4
2017-03-06	1002688	10	4
2017-03-06	1002852	6	4
2017-03-06	1002912	282	4
2017-03-06	1003063	558	4
2017-03-06	1003066	1000	4
2017-03-06	100391	50	4
2017-03-06	1005998	3	4
2017-03-06	1007176	6	4
2017-03-06	1009738	2	4
2017-03-06	1009742	30	4
2017-03-06	1009743	30	4
2017-03-06	1009745	20	4
2017-03-06	1009758	10	4
2017-03-06	1009766	20	4
2017-03-06	1013979	100	4
2017-03-06	1014489	1200	4
2017-03-06	101498	200	4
2017-03-06	1015255	2950	4
2017-03-06	1016984	20	4
2017-03-06	1017541	400	4
2017-03-06	1017596	20	4
2017-03-06	1018779	120	4
2017-03-06	1018781	1200	4
2017-03-06	1018789	480	4
2017-03-06	1018800	0	4
2017-03-06	1018950	0	4
2017-03-06	1020092	10	4
2017-03-06	1020734	8	4
2017-03-06	1021393	23	4
2017-03-06	1021894	400	4
2017-03-06	1021901	400	4
2017-03-06	1022439	7	4
2017-03-06	1022867	100	4
2017-03-06	1023888	2	4
2017-03-06	1023914	24	4
2017-03-06	1023923	72	4
2017-03-06	1023925	160	4
2017-03-06	1023926	72	4
2017-03-06	1024204	300	4
2017-03-06	1024675	4	4
2017-03-06	1024973	19	4
2017-03-06	1025548	80	4
2017-03-06	1025558	0	4
2017-03-07	1000294	30	4
2017-03-07	1000298	10	4
2017-03-07	1001280	3	4
2017-03-07	1001283	15	4
2017-03-07	1001297	55	4
2017-03-07	100143	4	4
2017-03-07	1001601	15	4
2017-03-07	1001796	1	4
2017-03-07	1001805	1	4
2017-03-07	1001853281	30	4
2017-03-07	1002664	0	4
2017-03-07	1002665	2	4
2017-03-07	1002898	6	4
2017-03-07	1002962573	18	4
2017-03-07	1003313158	64	4
2017-03-07	1003384301	120	4
2017-03-07	1003403	10	4
2017-03-07	1003760366	10	4
2017-03-07	1004472	720	4
2017-03-07	1004474	60	4
2017-03-07	1004480	0	4
2017-03-07	1004484	96	4
2017-03-07	1004485	0	4
2017-03-07	1004486	40	4
2017-03-07	1004493	100	4
2017-03-07	1004501	0	4
2017-03-07	1004532	50	4
2017-03-07	1004539	32	4
2017-03-07	1004540	60	4
2017-03-07	1004545	60	4
2017-03-07	1004550	60	4
2017-03-07	1004564	300	4
2017-03-07	1006317	2	4
2017-03-07	1007176	1	4
2017-03-07	1007315	5	4
2017-03-07	1008185	7	4
2017-03-07	1008341	38	4
2017-03-07	1008662	294	4
2017-03-07	1009252	96	4
2017-03-07	1010693	47	4
2017-03-07	1010798	50	4
2017-03-07	1010840	18	4
2017-03-07	1011485	3	4
2017-03-07	1011662914	15	4
2017-03-07	1012560	24	4
2017-03-07	1012567	1120	4
2017-03-07	1012582	100	4
2017-03-07	1012849	14	4
2017-03-07	1013971	150	4
2017-03-07	1013975	10	4
2017-03-07	1013977	72	4
2017-03-07	1014663	5	4
2017-03-07	1015062	0	4
2017-03-07	1015219	0	4
2017-03-07	1016564	20	4
2017-03-07	101666	11	4
2017-03-07	1016843	2	4
2017-03-07	1017064	10	4
2017-03-07	1017438	5	4
2017-03-07	1017611452	1	4
2017-03-07	1017616042	80	4
2017-03-07	1017934	30	4
2017-03-07	1018434	2	4
2017-03-07	1019006	20	4
2017-03-07	1019257	720	4
2017-03-07	1020639	60	4
2017-03-07	1021018	10	4
2017-03-07	1021270	16	4
2017-03-07	1021586	2	4
2017-03-07	1021674	1	4
2017-03-07	1021680	6	4
2017-03-07	1022456037	60	4
2017-03-07	1023662	4	4
2017-03-07	1024661	20	4
2017-03-08	1000125	48	4
2017-03-08	1000232	1	4
2017-03-08	1000416738	60	4
2017-03-08	1000477	2	4
2017-03-08	1001379	40	4
2017-03-08	1001429	98	4
2017-03-08	1001805	2	4
2017-03-08	1001895920	360	4
2017-03-08	1002123	60	4
2017-03-08	1002126	720	4
2017-03-08	1002148	12	4
2017-03-08	1002404	5	4
2017-03-08	1003031	8	4
2017-03-08	1003204	2	4
2017-03-08	1003460	0	4
2017-03-08	100391	100	4
2017-03-08	1006153	3	4
2017-03-08	1006163	1	4
2017-03-08	1007176	3	4
2017-03-08	1007791913	50	4
2017-03-08	1009196	7	4
2017-03-08	1009752	504	4
2017-03-08	1010270	0	4
2017-03-08	1010370	10	4
2017-03-08	1010377	20	4
2017-03-08	1010521	50	4
2017-03-08	1010721	20	4
2017-03-08	1010827	30	4
2017-03-08	1011485	3	4
2017-03-08	1012520	864	4
2017-03-08	1012849	39	4
2017-03-08	1012958	18	4
2017-03-08	1013024	340	4
2017-03-08	1013668	8	4
2017-03-08	1013674	28	4
2017-03-08	1013711	20	4
2017-03-08	1013999	200	4
2017-03-08	1014490	8	4
2017-03-08	1014581	10	4
2017-03-08	1014622	40	4
2017-03-08	1014751	2	4
2017-03-08	1015049619	39	4
2017-03-08	1015582846	8	4
2017-03-08	1017565	70	4
2017-03-08	1017569	45	4
2017-03-08	1017570	30	4
2017-03-08	1018295	10	4
2017-03-08	1018791	18	4
2017-03-08	1018800	40	4
2017-03-08	1018950	10	4
2017-03-08	1019916	5	4
2017-03-08	1020616	10	4
2017-03-08	1021585	40	4
2017-03-08	1021590	2	4
2017-03-08	1021680	3	4
2017-03-08	1023247	0	4
2017-03-08	1023252	15	4
2017-03-08	1023728	50	4
2017-03-08	1023935	20	4
2017-03-08	1023945	10	4
2017-03-08	1024721	2	4
2017-03-08	1025469	30	4
2017-03-08	1025470670	17	4
2017-03-09	1001796	1	4
2017-03-09	1001805	2	4
2017-03-09	1002642	3	4
2017-03-09	1003055	600	4
2017-03-09	1003057	400	4
2017-03-09	1003066	1500	4
2017-03-09	1003069	1319	4
2017-03-09	1003081	2240	4
2017-03-09	1005426	1	4
2017-03-09	1006112	58	4
2017-03-09	1006131	288	4
2017-03-09	1007981	72	4
2017-03-09	100934	20	4
2017-03-09	1009348	10	4
2017-03-09	100935	100	4
2017-03-09	1010708	0	4
2017-03-09	1010717	100	4
2017-03-09	1010827	40	4
2017-03-09	1012153	300	4
2017-03-09	1013910	80	4
2017-03-09	1013918	0	4
2017-03-09	1013922	48	4
2017-03-09	1013948	20	4
2017-03-09	1013950	30	4
2017-03-09	1013977	72	4
2017-03-09	1016438	20	4
2017-03-09	1016688	45	4
2017-03-09	1020732	0	4
2017-03-09	1021756	26	4
2017-03-09	1022044	14	4
2017-03-09	1022163	4	4
2017-03-09	1022456037	80	4
2017-03-09	1022456996	40	4
2017-03-09	1022867	0	4
2017-03-09	1024513	4008	4
2017-03-09	1025025	400	4
2017-03-10	1000294	30	4
2017-03-10	1000609	5	4
2017-03-10	1001177889	360	4
2017-03-10	1001178867	160	4
2017-03-10	1001805	2	4
2017-03-10	1002256	89	4
2017-03-10	1002263	25	4
2017-03-10	1002406	140	4
2017-03-10	1002563	3	4
2017-03-10	1003212	2	4
2017-03-10	1003216	1	4
2017-03-10	1003648	0	4
2017-03-10	1003832	12	4
2017-03-10	1003834	30	4
2017-03-10	1003837	45	4
2017-03-10	1003848	8	4
2017-03-10	1003852	8	4
2017-03-10	1004808	4	4
2017-03-10	1005317697	120	4
2017-03-10	1005319892	120	4
2017-03-10	1005386	0	4
2017-03-10	1008185	2	4
2017-03-10	1008346	3	4
2017-03-10	1010774	0	4
2017-03-10	1010779	0	4
2017-03-10	1010840	18	4
2017-03-10	1011672	4	4
2017-03-10	1011805	20	4
2017-03-10	1012519	50	4
2017-03-10	101498	40	4
2017-03-10	101610	8	4
2017-03-10	1016841	50	4
2017-03-10	1017502	256	4
2017-03-10	1018220	74	4
2017-03-10	1019176	48	4
2017-03-10	1019364	4	4
2017-03-10	1020422	24	4
2017-03-10	1021756	94	4
2017-03-10	102191	30	4
2017-03-10	1022044	4	4
2017-03-10	102216	17	4
2017-03-10	1022234	15	4
2017-03-10	1022439	10	4
2017-03-10	1022456037	0	4
2017-03-10	1022456996	0	4
2017-03-10	1022827	878	4
2017-03-10	102332	40	4
2017-03-10	102336	5	4
2017-03-10	1024564	80	4
2017-03-10	1024646	10	4
2017-03-10	1025472	1	4
2017-03-11	1000075	5	4
2017-03-11	1000609	20	4
2017-03-11	1001084511	64	4
2017-03-11	1001796	1	4
2017-03-11	1001805	1	4
2017-03-11	1002489057	5	4
2017-03-11	1002489827	2	4
2017-03-11	1002489859	2	4
2017-03-11	1002490193	6	4
2017-03-11	1002650	45	4
2017-03-11	1002656	27	4
2017-03-11	1002663	23	4
2017-03-11	1002985	360	4
2017-03-11	1003057	600	4
2017-03-11	1003066	3500	4
2017-03-11	1003069	240	4
2017-03-11	1003139978	8	4
2017-03-11	1003460	15	4
2017-03-11	1003629	48	4
2017-03-11	1003636	36	4
2017-03-11	1003811	30	4
2017-03-11	1003979	900	4
2017-03-11	1003988	480	4
2017-03-11	1006131	144	4
2017-03-11	1007040	0	4
2017-03-11	1009196	8	4
2017-03-11	1009816	110	4
2017-03-11	1010254	28	4
